발생일시,월별,시간대별,관할해경서,발생해역,위도,경도,기상상태,발생원인,발생유형,사고선박수,발생인원,구조,부상,사망,실종,선 종,톤수
2020-09-15 16:08,09,16,동해,영해-EEZ,37 | 15 | 0,129 | 48 | 0,양호,운항부주의,부유물감김,1,5,5,0,0,0,어선,9.77
2020-09-15 15:14,09,15,보령,영해,36 | 30 | 29,126 | 24 | 15,양호,정비불량,기관손상,1,3,3,0,0,0,어선,3
2020-09-15 14:32,09,14,평택,영해,37 | 5 | 18,126 | 33 | 37,양호,기타 ,기타,1,3,3,0,0,0,모터보트,1.11
2020-09-15 14:20,09,14,통영,협수로,34 | 51 | 36,128 | 10 | 30,양호,정비불량,기관손상,1,2,2,0,0,0,어선,2.35
2020-09-15 14:03,09,14,부산,영해,35 | 5 | 51,129 | 11 | 26,양호,운항부주의,충돌,1,3,3,0,0,0,어선,7.31
2020-09-15 14:03,09,14,부산,영해,35 | 5 | 51,129 | 11 | 26,양호,운항부주의,충돌,1,8,8,0,0,0,어선,59
2020-09-15 13:07,09,13,태안,영해,36 | 34 | 5,126 | 24 | 9,양호,정비불량,추진기손상,1,2,2,0,0,0,고무보트,0
2020-09-15 12:34,09,12,태안,영해,36 | 22 | 18,126 | 8 | 48,양호,정비불량,추진기손상,1,1,1,0,0,0,고무보트,0.1
2020-09-15 12:30,09,12,서귀포,공해,32 | 0 | 0,126 | 40 | 0,양호,정비불량,기관손상,1,8,8,0,0,0,어선,29
2020-09-15 12:26,09,12,목포,영해,34 | 58 | 33,126 | 16 | 59,양호,정비불량,기관손상,1,1,1,0,0,0,모터보트,0.45
2020-09-15 12:12,09,12,여수,항계 내,34 | 31 | 43,127 | 7 | 26,양호,관리소홀,침수,1,0,0,0,0,0,어선,2.87
2020-09-15 11:52,09,11,태안,영해,36 | 51 | 6,126 | 7 | 32,양호,안전부주의,작업 중 인명사상,1,1,0,0,1,0,기타,27
2020-09-15 10:23,09,10,인천,영해,37 | 22 | 0,126 | 19 | 59,양호,정비불량,기관손상,1,5,5,0,0,0,모터보트,1.87
2020-09-15 10:23,09,10,통영,협수로,34 | 39 | 46,128 | 39 | 32,양호,정비불량,추진기손상,1,3,3,0,0,0,어선,9.77
2020-09-15 05:56,09,05,통영,협수로,34 | 41 | 24,128 | 16 | 53,양호,배터리 방전,운항저해,1,2,2,0,0,0,어선,4.95
2020-09-15 04:36,09,04,제주,영해,33 | 29 | 4,126 | 22 | 38,양호,정비불량,추진기손상,1,1,1,0,0,0,어선,6
2020-09-15 01:48,09,01,인천,영해,37 | 28 | 23,126 | 0 | 15,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,9.77
2020-09-14 21:52,09,21,포항,항계 내,36 | 2 | 20,129 | 24 | 3,양호,배터리 방전,운항저해,1,7,7,0,0,0,낚시어선,3.7
2020-09-14 18:19,09,18,태안,영해,36 | 39 | 6,125 | 42 | 15,양호,운항부주의,부유물감김,1,20,20,0,0,0,낚시어선,9.77
2020-09-14 14:54,09,14,보령,영해,36 | 27 | 0,126 | 30 | 54,양호,정비불량,추진기손상,1,1,1,0,0,0,고무보트,0.1
2020-09-14 14:35,09,14,동해,영해,37 | 24 | 55,129 | 12 | 20,풍랑주의보,기상악화,침수,1,0,0,0,0,0,예부선,2098
2020-09-14 13:41,09,13,평택,영해,37 | 0 | 52,126 | 47 | 43,양호,정비불량,기관손상,1,4,4,0,0,0,예부선,149
2020-09-14 13:26,09,13,평택,항계 내,37 | 1 | 53,126 | 25 | 1,양호,정비불량,기관손상,1,13,13,0,0,0,낚시어선,7.93
2020-09-14 12:07,09,12,태안,영해,36 | 24 | 47,126 | 15 | 55,양호,정비불량,기관손상,1,1,1,0,0,0,어선,2.84
2020-09-14 07:50,09,07,보령,영해,36 | 7 | 21,126 | 22 | 18,양호,정비불량,기관손상,1,18,18,0,0,0,낚시어선,9.77
2020-09-14 05:10,09,05,인천,영해-EEZ,37 | 3 | 12,124 | 37 | 59,양호,운항부주의,충돌,1,12,12,0,0,0,어선,135
2020-09-14 05:10,09,05,인천,영해-EEZ,37 | 3 | 12,124 | 37 | 59,양호,운항부주의,충돌,1,10,10,0,0,0,어선,135
2020-09-14 04:12,09,04,제주,영해,33 | 25 | 14,126 | 15 | 20,양호,운항부주의,좌초/좌주,1,11,11,0,0,0,어선,29
2020-09-13 23:09,09,23,인천,영해,37 | 15 | 19,126 | 29 | 57,양호,관리소홀,표류,1,0,0,0,0,0,어선,3.55
2020-09-13 18:38,09,18,제주,영해,33 | 37 | 60,126 | 43 | 0,양호,정비불량,기관손상,1,1,1,0,0,0,어선,4.7
2020-09-13 18:23,09,18,목포,영해,34 | 22 | 3,126 | 8 | 6,양호,관리소홀,침수,1,0,0,0,0,0,예부선,356
2020-09-13 16:50,09,16,군산,영해,35 | 49 | 20,126 | 25 | 45,양호,운항부주의,충돌,1,3,3,1,0,0,어선,2.99
2020-09-13 16:50,09,16,군산,영해,35 | 49 | 20,126 | 25 | 45,양호,운항부주의,충돌,1,3,3,0,0,0,어선,2.73
2020-09-13 14:36,09,14,부안,영해,35 | 34 | 27,126 | 20 | 40,양호,정비불량,기관손상,1,7,7,0,0,0,모터보트,1.16
2020-09-13 14:17,09,14,보령,영해,36 | 30 | 59,126 | 27 | 23,양호,연료고갈,운항저해,1,3,3,0,0,0,고무보트,0.04
2020-09-13 14:05,09,14,인천,영해,37 | 24 | 37,126 | 24 | 5,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,0.05
2020-09-13 11:49,09,11,인천,영해,37 | 21 | 29,126 | 21 | 59,양호,정비불량,기관손상,1,5,5,0,0,0,모터보트,0.48
2020-09-13 10:30,09,10,통영,영해,34 | 37 | 33,128 | 15 | 46,양호,정비불량,기관손상,1,6,6,0,0,0,모터보트,2.03
2020-09-13 10:23,09,10,평택,영해,37 | 11 | 8,126 | 37 | 21,양호,기타 ,기관손상,1,4,4,0,0,0,모터보트,1.74
2020-09-13 10:22,09,10,제주,항계 내,33 | 25 | 0,126 | 15 | 25,양호,정비불량,기관손상,1,12,12,0,0,0,어선,40
2020-09-13 09:43,09,09,보령,영해,36 | 19 | 22,126 | 23 | 6,양호,운항부주의,충돌,1,2,2,2,0,0,어선,3
2020-09-13 09:43,09,09,보령,영해,36 | 19 | 22,126 | 23 | 6,양호,운항부주의,충돌,1,5,5,0,0,0,어선,24
2020-09-13 09:32,09,09,부안,영해,35 | 32 | 34,126 | 19 | 35,양호,정비불량,기관손상,1,4,4,0,0,0,모터보트,1
2020-09-13 08:45,09,08,부안,영해,35 | 28 | 6,126 | 16 | 6,양호,운항부주의,충돌,1,4,4,0,0,0,어선,2.8
2020-09-13 08:45,09,08,부안,영해,35 | 28 | 6,126 | 16 | 6,양호,운항부주의,충돌,1,11,11,0,0,0,어선,29
2020-09-13 08:18,09,08,제주,영해,33 | 23 | 39,126 | 13 | 45,양호,운항부주의,좌초/좌주,1,10,10,0,0,0,어선,39
2020-09-13 08:17,09,08,부안,영해,35 | 36 | 34,126 | 27 | 52,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,0.5
2020-09-13 08:11,09,08,부안,영해,35 | 34 | 37,126 | 30 | 54,양호,운항부주의,추진기손상,1,22,22,0,0,0,낚시어선,9.77
2020-09-13 07:41,09,07,태안,영해,36 | 29 | 48,126 | 8 | 17,양호,정비불량,추진기손상,1,2,2,0,0,0,고무보트,0.3
2020-09-13 07:26,09,07,보령,영해,36 | 19 | 25,126 | 29 | 51,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,0.08
2020-09-13 07:18,09,07,통영,영해,34 | 40 | 5,128 | 18 | 11,양호,운항부주의,침수,1,12,12,0,0,0,낚시어선,4.96
2020-09-13 04:54,09,04,여수,영해,34 | 3 | 45,127 | 43 | 8,저시정,정비불량,기관손상,1,16,16,0,0,0,낚시어선,9.77
2020-09-12 22:31,09,22,부산,영해,34 | 58 | 46,128 | 56 | 8,양호,정비불량,추진기손상,1,3,3,0,0,0,모터보트,2.54
2020-09-12 17:10,09,17,인천,영해,37 | 25 | 8,126 | 18 | 51,양호,운항부주의,부유물감김,1,2,2,0,0,0,요트,9.77
2020-09-12 17:00,09,17,인천,영해,37 | 25 | 8,126 | 25 | 54,양호,운항부주의,좌초/좌주,1,4,4,0,0,0,고무보트,0.1
2020-09-12 16:44,09,16,목포,영해,34 | 16 | 60,125 | 43 | 60,양호,정비불량,키손상,1,21,21,0,0,0,낚시어선,9.77
2020-09-12 16:09,09,16,부안,영해,35 | 33 | 38,126 | 20 | 51,양호,정비불량,키손상,1,3,3,0,0,0,모터보트,2.08
2020-09-12 15:44,09,15,창원,협수로,35 | 4 | 21,128 | 28 | 37,양호,정비불량,추진기손상,1,2,2,0,0,0,모터보트,0.2
2020-09-12 14:15,09,14,보령,영해,36 | 26 | 16,126 | 28 | 59,양호,정비불량,추진기손상,1,2,2,0,0,0,고무보트,0.1
2020-09-12 11:41,09,11,인천,영해,37 | 21 | 18,126 | 16 | 8,양호,운항부주의,침수,1,5,5,0,0,0,모터보트,0.4
2020-09-12 11:10,09,11,목포,영해,35 | 20 | 51,126 | 16 | 18,양호,정비불량,기관손상,1,2,2,0,0,0,기타,6.55
2020-09-12 11:07,09,11,태안,영해,36 | 35 | 45,126 | 23 | 51,양호,정비불량,추진기손상,1,4,4,0,0,0,모터보트,0.36
2020-09-12 10:45,09,10,통영,협수로,34 | 55 | 31,128 | 13 | 2,양호,정비불량,기관손상,1,1,1,0,0,0,어선,1.66
2020-09-12 10:24,09,10,태안,영해,36 | 35 | 57,126 | 25 | 9,양호,배터리 방전,운항저해,1,2,2,0,0,0,고무보트,0.5
2020-09-12 10:21,09,10,부안,영해,35 | 39 | 38,126 | 6 | 38,양호,기상악화,침수,1,3,3,0,0,0,모터보트,0.07
2020-09-12 08:43,09,08,포항,영해,36 | 6 | 37,129 | 33 | 25,풍랑주의보,정비불량,키손상,1,10,10,0,0,0,화물선,1772
2020-09-12 08:26,09,08,보령,영해,36 | 31 | 17,126 | 26 | 7,양호,정비불량,기관손상,1,5,5,0,0,0,모터보트,0.27
2020-09-12 08:22,09,08,부안,영해,35 | 36 | 18,126 | 26 | 4,양호,정비불량,기관손상,1,4,4,0,0,0,모터보트,1.02
2020-09-12 06:45,09,06,보령,영해,36 | 18 | 38,126 | 29 | 16,양호,정비불량,기관손상,1,18,18,0,0,0,낚시어선,7.93
2020-09-12 06:28,09,06,목포,영해,34 | 28 | 57,126 | 7 | 4,양호,정비불량,기관손상,1,2,2,0,0,0,어선,4.97
2020-09-12 05:50,09,05,서귀포,공해,31 | 37 | 0,127 | 3 | 0,양호,정비불량,기관손상,1,9,9,0,0,0,어선,29
2020-09-12 05:15,09,05,포항,영해,36 | 1 | 0,129 | 37 | 60,황천5급,운항부주의,충돌,1,9,9,0,0,0,어선,40
2020-09-12 05:15,09,05,포항,영해,36 | 1 | 0,129 | 37 | 60,황천5급,운항부주의,충돌,1,16,16,0,0,0,화물선,4695
2020-09-11 14:34,09,14,평택,영해,37 | 4 | 9,126 | 31 | 54,양호,정비불량,추진기손상,1,3,3,0,0,0,고무보트,0.2
2020-09-11 14:00,09,14,창원,영해,34 | 49 | 18,128 | 43 | 16,양호,기상악화,표류,1,3,3,0,0,0,모터보트,0.14
2020-09-11 13:41,09,13,통영,협수로,34 | 58 | 10,127 | 54 | 57,양호,배터리 방전,운항저해,1,3,3,0,0,0,모터보트,0.75
2020-09-11 12:52,09,12,속초,영해,38 | 0 | 25,128 | 45 | 57,양호,정비불량,침수,1,3,3,0,0,0,어선,15
2020-09-11 11:20,09,11,제주,영해,33 | 33 | 0,125 | 52 | 0,양호,정비불량,기관손상,1,1,1,0,0,0,어선,3.97
2020-09-11 10:54,09,10,부안,영해,35 | 37 | 15,126 | 27 | 24,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,1
2020-09-11 10:31,09,10,보령,영해,36 | 24 | 20,126 | 28 | 41,양호,운항부주의,충돌,1,9,9,0,0,0,낚시어선,4.97
2020-09-11 10:31,09,10,보령,영해,36 | 24 | 20,126 | 28 | 41,양호,운항부주의,충돌,1,2,2,2,0,0,모터보트,0.1
2020-09-11 09:54,09,09,보령,영해,36 | 14 | 52,126 | 19 | 52,양호,운항부주의,충돌,1,6,6,0,0,0,어선,9.77
2020-09-11 09:54,09,09,보령,영해,36 | 14 | 52,126 | 19 | 52,양호,운항부주의,충돌,1,4,4,2,0,0,어선,3
2020-09-11 07:49,09,07,보령,항계 내,36 | 19 | 54,126 | 30 | 23,양호,정비불량,운항저해,1,2,2,0,0,0,모터보트,0.44
2020-09-11 07:33,09,07,군산,영해,35 | 51 | 33,126 | 20 | 57,양호,관리소홀,침수,1,3,3,0,0,0,모터보트,0.7
2020-09-11 06:33,09,06,완도,항계 내,34 | 19 | 25,126 | 45 | 18,양호,운항부주의,작업 중 인명사상,1,1,1,0,0,0,어선,0.75
2020-09-11 03:51,09,03,통영,영해-EEZ,34 | 6 | 21,128 | 31 | 57,양호,기타 ,화재,1,60,60,7,0,0,기타,6298
2020-09-11 00:36,09,00,완도,항계 내,34 | 19 | 0,126 | 45 | 14,양호,정비불량,침수,1,0,0,0,0,0,어선,4.79
2020-09-11 00:36,09,00,완도,항계 내,34 | 19 | 0,126 | 45 | 14,양호,정비불량,침수,1,0,0,0,0,0,기타,10
2020-09-10 20:22,09,20,울산,영해,35 | 13 | 26,129 | 14 | 32,양호,정비불량,기관손상,1,5,5,0,0,0,모터보트,1.5
2020-09-10 17:35,09,17,인천,영해,37 | 29 | 25,125 | 48 | 6,양호,운항부주의,부유물감김,1,5,5,0,0,0,어선,6.67
2020-09-10 16:57,09,16,울진,영해,37 | 3 | 0,129 | 28 | 0,양호,정비불량,기관손상,1,1,1,0,0,0,어선,9.77
2020-09-10 16:43,09,16,평택,영해,37 | 6 | 9,126 | 35 | 45,양호,정비불량,기관손상,1,21,21,0,0,0,낚시어선,9.16
2020-09-10 15:45,09,15,인천,영해,37 | 16 | 2,126 | 20 | 1,양호,안전부주의,방향상실,1,2,2,0,0,0,고무보트,0.01
2020-09-10 15:00,09,15,서귀포,영해,33 | 12 | 0,126 | 19 | 0,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,6.65
2020-09-10 14:09,09,14,여수,영해,34 | 16 | 9,127 | 29 | 6,양호,운항부주의,충돌,1,4,4,0,0,0,어선,4.99
2020-09-10 14:09,09,14,여수,영해,34 | 16 | 9,127 | 29 | 6,양호,운항부주의,충돌,1,20,20,0,0,0,낚시어선,9.77
2020-09-10 12:03,09,12,보령,영해,36 | 21 | 48,126 | 27 | 51,양호,운항부주의,부유물감김,1,3,3,0,0,0,고무보트,0.3
2020-09-10 10:54,09,10,목포,영해,34 | 48 | 14,126 | 21 | 26,양호,운항부주의,좌초/좌주,1,13,13,0,0,0,어선,139
2020-09-10 10:54,09,10,목포,영해,34 | 48 | 14,126 | 21 | 26,양호,운항부주의,좌초/좌주,1,12,12,0,0,0,어선,139
2020-09-10 10:34,09,10,평택,영해,37 | 7 | 5,126 | 35 | 35,양호,정비불량,기관손상,1,2,2,0,0,0,어선,2.81
2020-09-10 10:16,09,10,인천,영해,37 | 26 | 56,126 | 22 | 19,양호,정비불량,추진기손상,1,3,3,0,0,0,어선,3.5
2020-09-10 10:08,09,10,보령,영해,36 | 21 | 50,126 | 24 | 22,양호,정비불량,기관손상,1,3,3,0,0,0,모터보트,1.35
2020-09-10 09:00,09,09,인천,항계 내,37 | 26 | 43,126 | 34 | 45,양호,정비불량,기관손상,1,3,3,0,0,0,어선,19
2020-09-10 07:18,09,07,통영,영해,34 | 37 | 57,128 | 35 | 57,양호,정비불량,기관손상,1,3,3,0,0,0,어선,9.77
2020-09-10 06:50,09,06,울진,영해,37 | 2 | 44,129 | 25 | 12,양호,정비불량,기관손상,1,1,1,0,0,0,어선,1.29
2020-09-10 02:29,09,02,보령,영해,36 | 14 | 43,126 | 26 | 12,양호,운항부주의,부유물감김,1,4,4,0,0,0,어선,7.93
2020-09-10 01:05,09,01,제주,영해,33 | 33 | 0,126 | 30 | 0,양호,운항부주의,부유물감김,1,4,4,0,0,0,어선,5.47
2020-09-09 20:39,09,20,동해,영해-EEZ,37 | 2 | 51,130 | 28 | 45,양호,화기취급부주의,화재,1,7,7,0,0,0,어선,24
2020-09-09 11:16,09,11,울산,영해-EEZ,35 | 22 | 59,130 | 27 | 0,양호,정비불량,기관손상,1,6,6,0,0,0,어선,39
2020-09-09 06:14,09,06,통영,협수로,34 | 52 | 30,128 | 11 | 20,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,2.36
2020-09-09 06:09,09,06,제주,영해,33 | 34 | 0,126 | 55 | 60,양호,운항부주의,부유물감김,1,7,7,0,0,0,어선,9.77
2020-09-09 05:51,09,05,여수,영해,34 | 43 | 60,127 | 26 | 43,저시정,기상악화,전복,1,2,1,0,1,0,기타,2
2020-09-08 18:00,09,18,서귀포,영해,33 | 25 | 0,127 | 4 | 0,양호,정비불량,기관손상,1,5,5,0,0,0,어선,4.6
2020-09-08 15:23,09,15,군산,영해-EEZ,35 | 48 | 49,126 | 25 | 27,양호,정비불량,기관손상,1,6,6,0,0,0,어선,69
2020-09-08 14:50,09,14,보령,영해,36 | 21 | 57,126 | 23 | 53,양호,정비불량,운항저해,1,3,3,0,0,0,낚시어선,7.93
2020-09-08 13:27,09,13,태안,항계 내,36 | 40 | 49,126 | 8 | 3,양호,안전부주의,해양오염,1,0,0,0,0,0,어선,70
2020-09-08 11:58,09,11,창원,항계 내,35 | 2 | 27,128 | 29 | 12,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,3.8
2020-09-08 07:24,09,07,여수,항계 내,34 | 37 | 9,127 | 38 | 34,양호,기상악화,침수,1,0,0,0,0,0,어선,0.8
2020-09-08 07:24,09,07,여수,항계 내,34 | 37 | 9,127 | 38 | 34,양호,기상악화,침수,1,0,0,0,0,0,어선,0.3
2020-09-07 19:36,09,19,평택,항계 내,37 | 1 | 0,126 | 27 | 50,황천6급,관리소홀,표류,1,0,0,0,0,0,유도선,1
2020-09-07 15:13,09,15,목포,항계 내,34 | 47 | 10,126 | 24 | 37,풍랑주의보,기상악화,침수,1,0,0,0,0,0,기타,18
2020-09-07 13:30,09,13,제주,항계 내,33 | 33 | 28,126 | 44 | 21,풍랑주의보,기상악화,전복,1,0,0,0,0,0,어선,0.91
2020-09-07 12:17,09,12,평택,항계 내,37 | 0 | 14,126 | 27 | 14,태풍주의보,기상악화,전복,1,0,0,0,0,0,어선,3.42
2020-09-07 10:56,09,10,울진,항계 내,36 | 40 | 22,129 | 26 | 34,태풍경보,기상악화,표류,1,0,0,0,0,0,어선,2.45
2020-09-07 09:18,09,09,창원,항계 내,35 | 8 | 8,128 | 41 | 35,태풍주의보,기상악화,표류,1,0,0,0,0,0,기타,12
2020-09-07 09:18,09,09,창원,항계 내,35 | 8 | 8,128 | 41 | 35,태풍주의보,기상악화,표류,1,0,0,0,0,0,기타,4.27
2020-09-07 08:19,09,08,포항,항계 내,35 | 52 | 45,129 | 31 | 22,태풍경보,운항부주의,부유물감김,1,2,2,0,0,0,어선,7.31
2020-09-07 01:13,09,01,인천,영해,37 | 22 | 27,126 | 3 | 20,풍랑주의보,정비불량,기관손상,1,3,3,0,0,0,어선,75
2020-09-06 22:09,09,22,군산,항계 내,35 | 58 | 49,126 | 36 | 44,황천5급,정비불량,기관손상,1,8,8,0,0,0,어선,29
2020-09-06 16:42,09,16,태안,영해,36 | 35 | 33,126 | 12 | 2,황천5급,기상악화,침수,1,12,12,0,0,0,모터보트,2.03
2020-09-06 15:28,09,15,인천,영해,37 | 19 | 4,126 | 16 | 21,양호,기상악화,방향상실,1,3,3,0,0,0,모터보트,0.1
2020-09-06 15:06,09,15,보령,영해,36 | 19 | 0,126 | 25 | 60,양호,기타 ,방향상실,1,2,2,0,0,0,고무보트,0.1
2020-09-06 10:18,09,10,인천,영해,37 | 25 | 19,126 | 21 | 1,양호,운항부주의,부유물감김,1,4,4,0,0,0,모터보트,5.3
2020-09-06 09:24,09,09,포항,영해,36 | 3 | 0,129 | 25 | 0,황천5급,연료고갈,운항저해,1,4,4,0,0,0,어선,21
2020-09-06 08:11,09,08,평택,영해,37 | 3 | 33,126 | 31 | 9,양호,정비불량,추진기손상,1,2,2,0,0,0,고무보트,0.1
2020-09-06 07:51,09,07,부산,영해,34 | 59 | 27,128 | 54 | 20,양호,정비불량,기관손상,1,2,2,0,0,0,예부선,50
2020-09-06 07:37,09,07,보령,영해,36 | 20 | 38,126 | 24 | 48,양호,운항부주의,부유물감김,1,18,18,0,0,0,낚시어선,7.93
2020-09-06 05:18,09,05,동해,영해-EEZ,38 | 15 | 0,129 | 58 | 0,양호,운항부주의,부유물감김,1,7,7,0,0,0,어선,21
2020-09-05 21:26,09,21,부산,영해,35 | 0 | 47,129 | 5 | 3,양호,기타 ,방향상실,1,5,5,0,0,0,예부선,285
2020-09-05 21:26,09,21,부산,영해,35 | 0 | 47,129 | 5 | 3,양호,기타 ,방향상실,1,7,7,0,0,0,화물선,4251
2020-09-05 19:04,09,19,창원,항계 내,35 | 5 | 36,128 | 48 | 0,양호,정비불량,화재,1,0,0,0,0,0,어선,1.07
2020-09-05 14:57,09,14,목포,영해-EEZ,34 | 7 | 50,125 | 24 | 35,풍랑주의보,운항부주의,키손상,1,7,7,0,0,0,어선,29
2020-09-05 14:10,09,14,부안,항계 내,35 | 26 | 54,126 | 25 | 26,양호,정비불량,기관손상,1,2,2,0,0,0,어선,1.49
2020-09-05 13:58,09,13,통영,협수로,34 | 49 | 24,128 | 33 | 5,양호,정비불량,기관손상,1,4,4,0,0,0,모터보트,0.84
2020-09-05 13:24,09,13,태안,영해,36 | 43 | 14,126 | 7 | 14,양호,정비불량,추진기손상,1,2,2,0,0,0,고무보트,0
2020-09-05 12:08,09,12,태안,영해,36 | 23 | 48,126 | 25 | 58,양호,운항부주의,충돌,1,17,17,0,0,0,낚시어선,7.93
2020-09-05 12:08,09,12,태안,영해,36 | 23 | 48,126 | 25 | 58,양호,운항부주의,충돌,1,1,1,0,0,0,고무보트,0
2020-09-05 10:50,09,10,평택,영해,37 | 7 | 10,126 | 24 | 56,양호,정비불량,기관손상,1,8,8,0,0,0,모터보트,2.76
2020-09-05 10:35,09,10,부안,영해,35 | 35 | 54,126 | 19 | 44,양호,정비불량,기관손상,1,3,3,0,0,0,모터보트,1
2020-09-05 10:23,09,10,평택,영해,37 | 2 | 30,126 | 37 | 36,양호,정비불량,추진기손상,1,1,1,0,0,0,고무보트,0.1
2020-09-05 09:44,09,09,서귀포,영해,33 | 10 | 36,126 | 14 | 55,양호,정비불량,기관손상,1,3,3,0,0,0,어선,5.76
2020-09-05 09:19,09,09,보령,영해,36 | 31 | 45,126 | 25 | 41,양호,운항부주의,좌초/좌주,1,20,20,0,0,0,낚시어선,8.55
2020-09-05 09:16,09,09,부안,영해,35 | 34 | 0,126 | 21 | 23,양호,정비불량,기관손상,1,22,22,0,0,0,낚시어선,9.77
2020-09-05 09:11,09,09,보령,영해,36 | 24 | 20,126 | 27 | 51,양호,운항부주의,기타,1,4,4,0,0,0,모터보트,0.5
2020-09-05 08:31,09,08,평택,영해-EEZ,37 | 8 | 53,125 | 42 | 2,양호,운항부주의,부유물감김,1,3,3,0,0,0,어선,4.99
2020-09-05 08:02,09,08,보령,영해,36 | 13 | 13,126 | 31 | 48,양호,정비불량,추진기손상,1,1,1,0,0,0,모터보트,1
2020-09-05 07:28,09,07,목포,영해,34 | 53 | 54,125 | 18 | 24,양호,정비불량,기관손상,1,10,10,0,0,0,어선,72
2020-09-05 07:28,09,07,태안,영해,36 | 35 | 30,126 | 16 | 4,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,1.98
2020-09-05 07:06,09,07,목포,항계 내,34 | 47 | 15,126 | 21 | 59,양호,정비불량,기관손상,1,1,1,0,0,0,어선,1.01
2020-09-05 02:50,09,02,포항,항계 내,36 | 1 | 60,129 | 25 | 60,양호,정비불량,기관손상,1,2,2,0,0,0,어선,4.68
2020-09-04 19:23,09,19,여수,항계 내,34 | 43 | 14,127 | 43 | 7,양호,정비불량,좌초/좌주,1,2,2,0,0,0,어선,4.98
2020-09-04 19:22,09,19,울산,영해,35 | 18 | 59,129 | 17 | 47,양호,정비불량,운항저해,1,4,4,0,0,0,어선,2.84
2020-09-04 16:36,09,16,평택,영해,37 | 9 | 0,126 | 19 | 37,양호,기타 ,방향상실,1,7,7,0,0,0,요트,5.05
2020-09-04 16:22,09,16,제주,영해,33 | 23 | 53,126 | 12 | 41,양호,정비불량,기관손상,1,6,6,0,0,0,어선,45
2020-09-04 14:08,09,14,군산,항계 내,35 | 58 | 0,126 | 31 | 0,양호,정비불량,기관손상,1,2,2,0,0,0,고무보트,0.1
2020-09-04 10:46,09,10,동해,영해,37 | 49 | 50,128 | 54 | 25,양호,정비불량,침수,1,1,1,0,0,0,어선,3.1
2020-09-04 10:05,09,10,군산,영해,35 | 47 | 11,126 | 26 | 25,양호,정비불량,기관손상,1,10,10,0,0,0,낚시어선,9.77
2020-09-04 09:07,09,09,울진,항계 내,36 | 21 | 22,129 | 22 | 42,양호,관리소홀,표류,1,0,0,0,0,0,어선,4.16
2020-09-04 08:57,09,08,목포,영해,34 | 49 | 5,126 | 19 | 35,양호,운항부주의,충돌,1,5,5,5,0,0,어선,0.64
2020-09-04 08:57,09,08,목포,영해,34 | 49 | 5,126 | 19 | 35,양호,운항부주의,충돌,1,2,2,0,0,0,어선,9.77
2020-09-03 22:31,09,22,평택,영해,37 | 10 | 0,126 | 25 | 60,양호,안전부주의,작업 중 인명사상,1,8,7,0,0,1,어선,24
2020-09-03 17:38,09,17,평택,영해,37 | 3 | 23,126 | 31 | 10,양호,관리소홀,침수,1,0,0,0,0,0,예부선,594
2020-09-03 16:02,09,16,서귀포,항계 내,33 | 28 | 42,126 | 54 | 29,태풍경보,기상악화,침수,1,0,0,0,0,0,모터보트,0.68
2020-09-03 16:02,09,16,서귀포,항계 내,33 | 31 | 37,126 | 52 | 58,태풍경보,기상악화,침수,1,0,0,0,0,0,모터보트,1
